fine_label_id,coarse_label_id,coarse_label_name
1213,6,household_furniture
1214,0,aquatic_mammals
1215,8,large_carnivores
1216,19,vehicles_2
1217,9,large_man-made_outdoor_things
1218,12,medium_mammals
1219,7,insects
1220,16,small_mammals
1221,12,medium_mammals
1222,13,non-insect_invertebrates
1223,16,small_mammals
1224,15,reptiles
1225,9,large_man-made_outdoor_things
1226,17,trees
1227,0,aquatic_mammals
1228,14,people
1229,15,reptiles
1230,9,large_man-made_outdoor_things
1231,2,flowers
1232,8,large_carnivores
1233,6,household_furniture
1234,17,trees
1235,13,non-insect_invertebrates
1236,5,household_electrical_devices
1237,17,trees
1238,4,fruit_and_vegetables
1239,15,reptiles
1240,16,small_mammals
1241,19,vehicles_2
1242,7,insects
1243,10,large_natural_outdoor_scenes
1244,5,household_electrical_devices
1245,9,large_man-made_outdoor_things
1246,0,aquatic_mammals
1247,1,fish
1248,15,reptiles
1249,14,people
1250,13,non-insect_invertebrates
1251,3,food_containers
1252,3,food_containers
1253,16,small_mammals
1254,11,large_omnivores_and_herbivores
1255,18,vehicles_1
1256,19,vehicles_2
1257,6,household_furniture
1258,4,fruit_and_vegetables
1259,2,flowers
1260,9,large_man-made_outdoor_things
1261,12,medium_mammals
1262,15,reptiles
1263,13,non-insect_invertebrates
1264,15,reptiles
1265,4,fruit_and_vegetables
1266,14,people
1267,14,people
1268,16,small_mammals
1269,11,large_omnivores_and_herbivores
1270,17,trees
1271,11,large_omnivores_and_herbivores
1272,12,medium_mammals
1273,7,insects
1274,16,small_mammals
1275,9,large_man-made_outdoor_things
1276,18,vehicles_1
1277,18,vehicles_1
1278,2,flowers
1279,11,large_omnivores_and_herbivores
1280,11,large_omnivores_and_herbivores
1281,17,trees
1282,5,household_electrical_devices
1283,8,large_carnivores
1284,9,large_man-made_outdoor_things
1285,15,reptiles
1286,10,large_natural_outdoor_scenes
1287,18,vehicles_1
1288,17,trees
1289,13,non-insect_invertebrates
1290,18,vehicles_1
1291,14,people
1292,12,medium_mammals
1293,3,food_containers
1294,8,large_carnivores
1295,2,flowers
1296,2,flowers
1297,6,household_furniture
1298,10,large_natural_outdoor_scenes
1299,11,large_omnivores_and_herbivores
1300,3,food_containers
1301,11,large_omnivores_and_herbivores
1302,0,aquatic_mammals
1303,14,people
1304,0,aquatic_mammals
1305,6,household_furniture
1306,19,vehicles_2
1307,19,vehicles_2
1308,0,aquatic_mammals
1309,16,small_mammals
1310,4,fruit_and_vegetables
1311,14,people
1312,5,household_electrical_devices
1313,16,small_mammals
1314,16,small_mammals
1315,11,large_omnivores_and_herbivores
1316,15,reptiles
1317,13,non-insect_invertebrates
1318,8,large_carnivores
1319,3,food_containers
1320,7,insects
1321,7,insects
1322,16,small_mammals
1323,15,reptiles
1324,8,large_carnivores
1325,11,large_omnivores_and_herbivores
1326,19,vehicles_2
1327,1,fish
1328,14,people
1329,3,food_containers
1330,16,small_mammals
1331,2,flowers
1332,10,large_natural_outdoor_scenes
1333,11,large_omnivores_and_herbivores
1334,18,vehicles_1
1335,10,large_natural_outdoor_scenes
1336,11,large_omnivores_and_herbivores
1337,16,small_mammals
1338,8,large_carnivores
1339,12,medium_mammals
1340,6,household_furniture
1341,17,trees
1342,5,household_electrical_devices
1343,13,non-insect_invertebrates
1344,2,flowers
1345,1,fish
1346,11,large_omnivores_and_herbivores
1347,0,aquatic_mammals
1348,7,insects
1349,19,vehicles_2
1350,8,large_carnivores
1351,1,fish
1352,6,household_furniture
1353,19,vehicles_2
1354,6,household_furniture
1355,3,food_containers
1356,1,fish
1357,18,vehicles_1
1358,2,flowers
1359,2,flowers
1360,13,non-insect_invertebrates
1361,11,large_omnivores_and_herbivores
1362,18,vehicles_1
1363,18,vehicles_1
1364,18,vehicles_1
1365,9,large_man-made_outdoor_things
1366,14,people
1367,4,fruit_and_vegetables
1368,14,people
1369,12,medium_mammals
1370,9,large_man-made_outdoor_things
1371,10,large_natural_outdoor_scenes
1372,19,vehicles_2
1373,12,medium_mammals
1374,15,reptiles
1375,3,food_containers
1376,12,medium_mammals
1377,6,household_furniture
1378,17,trees
1379,12,medium_mammals
1380,13,non-insect_invertebrates
1381,13,non-insect_invertebrates
1382,6,household_furniture
1383,6,household_furniture
1384,9,large_man-made_outdoor_things
1385,13,non-insect_invertebrates
1386,6,household_furniture
1387,6,household_furniture
1388,15,reptiles
1389,5,household_electrical_devices
1390,1,fish
1391,0,aquatic_mammals
1392,1,fish
1393,15,reptiles
1394,12,medium_mammals
1395,19,vehicles_2
1396,1,fish
1397,7,insects
1398,19,vehicles_2
1399,11,large_omnivores_and_herbivores
1400,9,large_man-made_outdoor_things
1401,11,large_omnivores_and_herbivores
1402,2,flowers
1403,3,food_containers
1404,16,small_mammals
1405,19,vehicles_2
1406,6,household_furniture
1407,1,fish
1408,19,vehicles_2
1409,7,insects
1410,17,trees
1411,6,household_furniture
1412,19,vehicles_2
1413,4,fruit_and_vegetables
1414,3,food_containers
1415,7,insects
1416,5,household_electrical_devices
1417,12,medium_mammals
1418,9,large_man-made_outdoor_things
1419,11,large_omnivores_and_herbivores
1420,19,vehicles_2
1421,8,large_carnivores
1422,18,vehicles_1
1423,1,fish
1424,0,aquatic_mammals
1425,6,household_furniture
1426,4,fruit_and_vegetables
1427,4,fruit_and_vegetables
1428,12,medium_mammals
1429,19,vehicles_2
1430,8,large_carnivores
1431,17,trees
1432,10,large_natural_outdoor_scenes
1433,9,large_man-made_outdoor_things
1434,10,large_natural_outdoor_scenes
1435,6,household_furniture
1436,11,large_omnivores_and_herbivores
1437,3,food_containers
1438,11,large_omnivores_and_herbivores
1439,5,household_electrical_devices
1440,13,non-insect_invertebrates
1441,6,household_furniture
1442,5,household_electrical_devices
1443,13,non-insect_invertebrates
1444,3,food_containers
1445,10,large_natural_outdoor_scenes
1446,5,household_electrical_devices
1447,12,medium_mammals
1448,11,large_omnivores_and_herbivores
1449,13,non-insect_invertebrates
1450,2,flowers
1451,14,people
1452,9,large_man-made_outdoor_things
1453,16,small_mammals
1454,7,insects
1455,14,people
1456,15,reptiles
1457,18,vehicles_1
1458,7,insects
1459,12,medium_mammals
1460,3,food_containers
1461,9,large_man-made_outdoor_things
1462,6,household_furniture
1463,9,large_man-made_outdoor_things
1464,6,household_furniture
1465,19,vehicles_2
1466,6,household_furniture
1467,10,large_natural_outdoor_scenes
1468,17,trees
1469,12,medium_mammals
1470,11,large_omnivores_and_herbivores
1471,6,household_furniture
1472,12,medium_mammals
1473,14,people
1474,7,insects
1475,9,large_man-made_outdoor_things
1476,18,vehicles_1
1477,0,aquatic_mammals
1478,10,large_natural_outdoor_scenes
1479,6,household_furniture
1480,15,reptiles
1481,19,vehicles_2
1482,13,non-insect_invertebrates
1483,6,household_furniture
1484,2,flowers
1485,5,household_electrical_devices
1486,10,large_natural_outdoor_scenes
1487,6,household_furniture
1488,15,reptiles
1489,3,food_containers
1490,10,large_natural_outdoor_scenes
1491,0,aquatic_mammals
1492,17,trees
1493,13,non-insect_invertebrates
1494,5,household_electrical_devices
1495,4,fruit_and_vegetables
1496,7,insects
1497,18,vehicles_1
1498,0,aquatic_mammals
1499,12,medium_mammals
1500,8,large_carnivores
1501,4,fruit_and_vegetables
1502,18,vehicles_1
1503,6,household_furniture
1504,7,insects
1505,6,household_furniture
1506,7,insects
1507,4,fruit_and_vegetables
1508,3,food_containers
1509,6,household_furniture
1510,6,household_furniture
1511,14,people
1512,16,small_mammals
1513,5,household_electrical_devices
1514,16,small_mammals
1515,8,large_carnivores
1516,10,large_natural_outdoor_scenes
1517,7,insects
1518,14,people
1519,17,trees
1520,14,people
1521,6,household_furniture
1522,0,aquatic_mammals
1523,17,trees
1524,7,insects
1525,11,large_omnivores_and_herbivores
1526,10,large_natural_outdoor_scenes
1527,19,vehicles_2
1528,4,fruit_and_vegetables
1529,17,trees
1530,13,non-insect_invertebrates
1531,12,medium_mammals
1532,1,fish
1533,17,trees
1534,1,fish
1535,15,reptiles
1536,1,fish
1537,12,medium_mammals
1538,15,reptiles
1539,15,reptiles
1540,6,household_furniture
1541,8,large_carnivores
1542,10,large_natural_outdoor_scenes
1543,11,large_omnivores_and_herbivores
1544,0,aquatic_mammals
1545,16,small_mammals
1546,10,large_natural_outdoor_scenes
1547,2,flowers
1548,10,large_natural_outdoor_scenes
1549,13,non-insect_invertebrates
1550,12,medium_mammals
1551,3,food_containers
1552,3,food_containers
1553,9,large_man-made_outdoor_things
1554,12,medium_mammals
1555,18,vehicles_1
1556,9,large_man-made_outdoor_things
1557,5,household_electrical_devices
1558,11,large_omnivores_and_herbivores
1559,10,large_natural_outdoor_scenes
1560,11,large_omnivores_and_herbivores
1561,2,flowers
1562,17,trees
1563,19,vehicles_2
1564,18,vehicles_1
1565,1,fish
1566,3,food_containers
1567,17,trees
1568,0,aquatic_mammals
1569,10,large_natural_outdoor_scenes
1570,8,large_carnivores
1571,17,trees
1572,9,large_man-made_outdoor_things
1573,18,vehicles_1
1574,19,vehicles_2
1575,16,small_mammals
1576,14,people
1577,2,flowers
1578,3,food_containers
1579,3,food_containers
1580,2,flowers
1581,7,insects
1582,19,vehicles_2
1583,16,small_mammals
1584,15,reptiles
1585,15,reptiles
1586,11,large_omnivores_and_herbivores
1587,3,food_containers
1588,0,aquatic_mammals
1589,12,medium_mammals
1590,10,large_natural_outdoor_scenes
1591,10,large_natural_outdoor_scenes
1592,7,insects
1593,4,fruit_and_vegetables
1594,10,large_natural_outdoor_scenes
1595,11,large_omnivores_and_herbivores
1596,18,vehicles_1
1597,7,insects
1598,15,reptiles
1599,7,insects
1600,7,insects
1601,7,insects
1602,17,trees
1603,18,vehicles_1
1604,19,vehicles_2
1605,14,people
1606,10,large_natural_outdoor_scenes
1607,18,vehicles_1
1608,4,fruit_and_vegetables
1609,2,flowers
1610,10,large_natural_outdoor_scenes
1611,15,reptiles
1612,0,aquatic_mammals
1613,9,large_man-made_outdoor_things
1614,9,large_man-made_outdoor_things
1615,6,household_furniture
1616,17,trees
1617,13,non-insect_invertebrates
1618,4,fruit_and_vegetables
1619,15,reptiles
1620,17,trees
1621,8,large_carnivores
1622,10,large_natural_outdoor_scenes
1623,6,household_furniture
1624,9,large_man-made_outdoor_things
1625,12,medium_mammals
1626,4,fruit_and_vegetables
1627,1,fish
1628,17,trees
1629,16,small_mammals
1630,10,large_natural_outdoor_scenes
1631,15,reptiles
1632,11,large_omnivores_and_herbivores
1633,19,vehicles_2
1634,4,fruit_and_vegetables
1635,4,fruit_and_vegetables
1636,0,aquatic_mammals
1637,8,large_carnivores
1638,8,large_carnivores
1639,16,small_mammals
1640,13,non-insect_invertebrates
1641,19,vehicles_2
1642,2,flowers
1643,10,large_natural_outdoor_scenes
1644,18,vehicles_1
1645,3,food_containers
1646,16,small_mammals
1647,2,flowers
1648,14,people
1649,18,vehicles_1
1650,8,large_carnivores
1651,7,insects
1652,1,fish
1653,8,large_carnivores
1654,17,trees
1655,16,small_mammals
1656,12,medium_mammals
1657,9,large_man-made_outdoor_things
1658,10,large_natural_outdoor_scenes
1659,10,large_natural_outdoor_scenes
1660,2,flowers
1661,3,food_containers
1662,3,food_containers
1663,19,vehicles_2
1664,14,people
1665,17,trees
1666,7,insects
1667,13,non-insect_invertebrates
1668,17,trees
1669,6,household_furniture
1670,17,trees
1671,19,vehicles_2
1672,11,large_omnivores_and_herbivores
1673,9,large_man-made_outdoor_things
1674,8,large_carnivores
1675,16,small_mammals
1676,11,large_omnivores_and_herbivores
1677,19,vehicles_2
1678,0,aquatic_mammals
1679,0,aquatic_mammals
1680,10,large_natural_outdoor_scenes
1681,16,small_mammals
1682,12,medium_mammals
1683,17,trees
1684,4,fruit_and_vegetables
1685,18,vehicles_1
1686,18,vehicles_1
1687,8,large_carnivores
1688,5,household_electrical_devices
1689,14,people
1690,19,vehicles_2
1691,16,small_mammals
1692,13,non-insect_invertebrates
1693,14,people
1694,4,fruit_and_vegetables
1695,2,flowers
1696,14,people
1697,11,large_omnivores_and_herbivores
1698,16,small_mammals
1699,7,insects
1700,0,aquatic_mammals
1701,17,trees
1702,11,large_omnivores_and_herbivores
1703,17,trees
1704,12,medium_mammals
1705,14,people
1706,13,non-insect_invertebrates
1707,19,vehicles_2
1708,1,fish
1709,0,aquatic_mammals
1710,13,non-insect_invertebrates
1711,0,aquatic_mammals
1712,1,fish
1713,8,large_carnivores
1714,0,aquatic_mammals
1715,0,aquatic_mammals
1716,12,medium_mammals
1717,12,medium_mammals
1718,7,insects
1719,3,food_containers
1720,8,large_carnivores
1721,5,household_electrical_devices
1722,10,large_natural_outdoor_scenes
1723,4,fruit_and_vegetables
1724,9,large_man-made_outdoor_things
1725,1,fish
1726,17,trees
1727,11,large_omnivores_and_herbivores
1728,9,large_man-made_outdoor_things
1729,0,aquatic_mammals
1730,12,medium_mammals
1731,2,flowers
1732,1,fish
1733,8,large_carnivores
1734,5,household_electrical_devices
1735,6,household_furniture
1736,13,non-insect_invertebrates
1737,17,trees
1738,16,small_mammals
1739,17,trees
1740,18,vehicles_1
1741,10,large_natural_outdoor_scenes
1742,3,food_containers
1743,3,food_containers
1744,18,vehicles_1
1745,8,large_carnivores
1746,18,vehicles_1
1747,18,vehicles_1
1748,5,household_electrical_devices
1749,1,fish
1750,17,trees
1751,16,small_mammals
1752,3,food_containers
1753,3,food_containers
1754,2,flowers
1755,6,household_furniture
1756,2,flowers
1757,14,people
1758,7,insects
1759,1,fish
1760,3,food_containers
1761,8,large_carnivores
1762,7,insects
1763,13,non-insect_invertebrates
1764,10,large_natural_outdoor_scenes
1765,17,trees
1766,8,large_carnivores
1767,0,aquatic_mammals
1768,6,household_furniture
1769,19,vehicles_2
1770,8,large_carnivores
1771,15,reptiles
1772,14,people
1773,4,fruit_and_vegetables
1774,12,medium_mammals
1775,6,household_furniture
1776,13,non-insect_invertebrates
1777,9,large_man-made_outdoor_things
1778,14,people
1779,18,vehicles_1
1780,8,large_carnivores
1781,3,food_containers
1782,15,reptiles
1783,17,trees
1784,14,people
1785,1,fish
1786,17,trees
1787,10,large_natural_outdoor_scenes
1788,10,large_natural_outdoor_scenes
1789,8,large_carnivores
1790,19,vehicles_2
1791,19,vehicles_2
1792,3,food_containers
1793,10,large_natural_outdoor_scenes
1794,11,large_omnivores_and_herbivores
1795,15,reptiles
1796,1,fish
1797,15,reptiles
1798,14,people
1799,3,food_containers
1800,15,reptiles
1801,19,vehicles_2
1802,9,large_man-made_outdoor_things
1803,13,non-insect_invertebrates
1804,14,people
1805,9,large_man-made_outdoor_things
1806,3,food_containers
1807,17,trees
1808,1,fish
1809,5,household_electrical_devices
1810,12,medium_mammals
1811,15,reptiles
1812,3,food_containers
1813,4,fruit_and_vegetables
1814,16,small_mammals
1815,2,flowers
1816,19,vehicles_2
1817,18,vehicles_1
1818,18,vehicles_1
1819,6,household_furniture
1820,12,medium_mammals
1821,11,large_omnivores_and_herbivores
1822,17,trees
1823,17,trees
1824,9,large_man-made_outdoor_things
1825,2,flowers
1826,11,large_omnivores_and_herbivores
1827,6,household_furniture
1828,4,fruit_and_vegetables
1829,15,reptiles
1830,9,large_man-made_outdoor_things
1831,9,large_man-made_outdoor_things
1832,18,vehicles_1
1833,3,food_containers
1834,15,reptiles
1835,16,small_mammals
1836,7,insects
1837,14,people
1838,0,aquatic_mammals
1839,18,vehicles_1
1840,10,large_natural_outdoor_scenes
1841,18,vehicles_1
1842,15,reptiles
1843,1,fish
1844,17,trees
1845,15,reptiles
1846,4,fruit_and_vegetables
1847,19,vehicles_2
1848,17,trees
1849,5,household_electrical_devices
1850,11,large_omnivores_and_herbivores
1851,5,household_electrical_devices
